Orthogroup,0,0,0,0,0
OG0000000,14,6,3,5,0
OG0000001,11,5,6,5,0
OG0000002,14,6,6,6,0
OG0000003,14,6,5,6,0
OG0000004,14,6,6,6,0
OG0000005,14,6,4,0,0
OG0000006,14,5,3,0,1
OG0000007,14,6,6,6,2
OG0000008,14,6,6,1,1
OG0000009,14,6,2,1,2
OG0000010,14,6,6,6,5
OG0000011,14,6,6,3,0
OG0000012,14,6,4,0,3
OG0000013,14,6,6,6,3
OG0000014,14,6,3,0,0
OG0000015,14,6,5,6,0
OG0000016,14,6,6,6,4
OG0000017,14,6,4,1,0
OG0000018,14,5,3,2,1
OG0000019,14,6,6,5,0
OG0000020,14,5,3,5,4
OG0000021,14,6,6,6,3
OG0000022,14,6,4,3,0
OG0000023,14,6,6,6,1
OG0000024,14,6,6,6,1
OG0000025,14,6,6,6,0
OG0000026,14,5,1,0,0
OG0000027,14,6,6,6,5
OG0000028,14,5,4,1,0
OG0000029,14,6,5,6,2
OG0000030,14,6,6,6,5
OG0000031,14,5,5,4,0
OG0000032,14,6,5,5,2
OG0000033,14,6,6,6,5
OG0000034,14,6,6,6,0
OG0000035,14,3,1,0,0
OG0000036,14,6,6,6,1
OG0000037,14,6,4,1,0
OG0000038,14,6,2,0,0
OG0000039,14,6,3,0,0
OG0000040,14,6,6,6,5
OG0000041,14,5,4,0,0
OG0000042,14,5,0,0,0
OG0000043,14,6,5,6,1
OG0000044,14,6,2,0,0
OG0000045,14,3,1,1,0
OG0000046,14,6,5,3,0
OG0000047,14,6,4,0,0
OG0000048,14,6,4,2,0
OG0000049,14,6,6,6,3
OG0000050,14,6,6,6,0
OG0000051,14,6,4,6,0
OG0000052,14,6,6,6,0
OG0000053,14,6,6,6,5
OG0000054,14,6,6,6,5
OG0000055,14,6,6,6,5
OG0000056,14,6,6,6,5
OG0000057,14,6,4,0,0
OG0000058,14,6,6,6,0
OG0000059,14,5,1,0,0
OG0000060,14,4,5,5,1
OG0000061,14,6,3,2,1
OG0000062,14,6,5,3,2
OG0000063,14,6,6,6,0
OG0000064,14,6,6,6,0
OG0000065,14,6,6,6,0
OG0000066,14,6,6,6,0
OG0000067,14,3,0,1,0
OG0000068,14,6,6,6,5
OG0000069,14,6,5,5,0
OG0000070,14,6,5,3,0
OG0000071,14,6,4,0,0
OG0000072,14,6,4,0,0
OG0000074,14,6,4,2,1
OG0000075,14,6,4,0,0
OG0000076,14,6,6,5,1
OG0000078,14,6,6,6,0
OG0000079,14,2,0,0,0
OG0000083,14,6,6,5,3
OG0000085,14,6,6,6,3
OG0000086,12,0,1,1,0
OG0000087,14,6,5,0,0
OG0000088,14,5,2,1,0
OG0000090,14,6,3,1,0
OG0000093,14,6,4,0,0
OG0000094,14,5,1,0,0
OG0000095,12,6,4,4,0
OG0000096,14,6,6,6,0
OG0000097,14,6,5,4,0
OG0000098,14,6,4,4,0
OG0000099,14,6,6,6,5
OG0000100,14,6,5,6,0
OG0000101,14,6,6,5,5
OG0000102,14,6,5,3,0
OG0000103,12,0,0,0,0
OG0000104,14,6,6,5,0
OG0000106,14,5,3,4,2
OG0000107,8,2,2,1,0
OG0000111,14,6,5,0,1
OG0000113,14,6,6,5,0
OG0000115,14,6,4,1,0
OG0000116,14,6,6,6,5
OG0000117,14,6,6,6,0
OG0000118,14,6,6,6,2
OG0000119,14,6,4,0,0
OG0000121,14,6,6,5,0
OG0000123,14,5,1,1,2
OG0000124,14,5,3,3,0
OG0000126,13,6,6,5,0
OG0000128,12,0,1,0,0
OG0000130,14,6,5,5,0
OG0000132,14,6,5,6,5
OG0000133,14,5,2,0,0
OG0000134,14,6,6,6,0
OG0000135,14,6,2,1,0
OG0000136,14,6,6,4,0
OG0000138,14,6,6,6,1
OG0000141,14,6,6,6,0
OG0000142,14,6,6,1,5
OG0000143,14,5,4,5,3
OG0000144,14,5,1,1,0
OG0000145,14,6,6,6,0
OG0000146,14,6,6,6,5
OG0000147,14,5,0,0,0
OG0000148,14,4,0,0,0
OG0000149,14,5,4,1,0
OG0000151,14,6,6,4,0
OG0000152,14,5,4,2,2
OG0000153,14,6,3,0,0
OG0000154,14,3,5,0,0
OG0000155,14,6,6,6,5
OG0000156,13,1,0,0,0
OG0000157,14,6,6,6,0
OG0000158,13,3,2,2,0
OG0000159,14,5,2,0,0
OG0000160,14,5,0,0,0
OG0000161,14,1,1,1,1
OG0000163,14,5,0,0,0
OG0000164,14,6,2,1,0
OG0000165,14,4,1,0,0
OG0000166,14,6,6,6,5
OG0000171,14,6,5,4,0
OG0000172,14,6,3,2,2
OG0000173,14,6,4,1,0
OG0000174,14,6,6,6,0
OG0000175,14,5,6,4,0
OG0000176,14,6,6,6,0
OG0000177,14,6,5,3,2
OG0000178,14,6,6,6,0
OG0000179,14,6,3,0,2
OG0000180,14,6,4,0,0
OG0000181,14,6,6,6,0
OG0000183,14,5,3,0,0
OG0000184,14,6,6,6,0
OG0000186,14,5,2,2,0
OG0000187,14,6,4,0,0
OG0000188,14,6,6,6,5
OG0000189,14,6,6,4,5
OG0000190,14,6,6,5,0
OG0000191,14,6,5,6,0
OG0000195,14,6,6,2,0
OG0000196,14,6,4,0,0
OG0000197,14,6,5,2,5
OG0000199,14,5,4,0,0
OG0000200,14,6,6,6,0
OG0000201,14,6,5,5,2
OG0000203,14,6,6,2,0
OG0000205,14,6,4,0,0
OG0000206,14,6,5,5,0
OG0000207,14,6,6,6,0
OG0000209,14,6,5,6,1
OG0000210,14,6,6,6,0
OG0000211,14,6,6,6,2
OG0000213,14,5,0,2,0
OG0000214,14,4,1,2,0
OG0000216,14,6,6,5,0
OG0000217,14,6,5,3,0
OG0000220,14,6,5,0,0
OG0000221,14,5,0,0,0
OG0000223,14,6,6,5,0
OG0000224,14,5,6,4,2
OG0000225,14,6,3,4,0
OG0000228,14,6,5,5,5
OG0000230,14,6,6,6,5
OG0000232,14,6,6,6,0
OG0000233,6,0,0,0,0
OG0000234,14,6,6,4,0
OG0000236,14,6,4,0,0
OG0000238,14,5,5,4,0
OG0000239,14,6,6,5,0
OG0000241,14,6,6,6,5
OG0000244,14,6,6,6,0
OG0000245,14,6,5,6,5
OG0000246,14,6,4,0,1
OG0000247,13,6,6,6,0
OG0000248,14,6,5,6,5
OG0000249,14,6,6,6,0
OG0000250,14,6,6,3,0
OG0000251,14,6,4,6,0
OG0000253,14,5,6,3,0
OG0000254,14,6,6,6,0
OG0000256,14,6,6,4,0
OG0000258,13,5,0,0,0
OG0000259,14,6,3,2,0
OG0000260,14,6,4,1,0
OG0000261,14,6,6,6,2
OG0000263,14,6,6,4,0
OG0000264,14,6,1,1,0
OG0000267,14,6,5,1,0
OG0000268,14,4,3,0,0
OG0000269,14,6,1,0,0
OG0000270,14,6,6,6,0
OG0000271,14,6,5,4,1
OG0000272,14,6,5,5,3
OG0000276,13,0,0,0,0
OG0000278,14,6,6,6,5
OG0000279,14,5,0,1,1
OG0000281,14,6,6,6,5
OG0000282,14,6,6,4,5
OG0000283,14,6,5,1,0
OG0000284,14,6,5,6,5
OG0000286,14,6,5,3,0
OG0000287,14,5,6,4,0
OG0000288,14,5,0,0,0
OG0000289,14,6,6,6,5
OG0000290,14,6,4,0,0
OG0000291,14,6,6,6,0
OG0000292,14,5,5,4,0
OG0000295,14,6,6,6,1
OG0000299,14,6,6,6,5
OG0000301,12,0,0,0,0
OG0000305,14,6,6,5,0
OG0000306,14,5,0,0,0
OG0000308,14,6,6,6,3
OG0000309,14,5,0,0,0
OG0000311,14,5,2,0,0
OG0000312,14,6,6,6,3
OG0000313,11,0,2,3,0
OG0000317,14,6,6,6,0
OG0000318,14,6,3,1,0
OG0000320,14,6,6,5,0
OG0000321,14,6,6,5,0
OG0000322,14,6,6,6,5
OG0000323,14,6,6,3,0
OG0000324,14,6,1,2,4
OG0000326,14,6,6,6,5
OG0000328,14,6,6,6,2
OG0000330,14,6,6,6,4
OG0000332,14,6,5,2,0
OG0000336,14,6,6,6,5
OG0000337,14,6,6,6,3
OG0000338,14,6,6,6,5
OG0000339,14,6,4,0,0
OG0000340,12,6,1,0,0
OG0000341,14,6,4,6,1
OG0000342,14,6,4,2,0
OG0000343,9,0,0,0,0
OG0000344,14,6,6,0,0
OG0000345,14,5,0,0,0
OG0000346,14,6,6,6,0
OG0000350,14,6,6,4,0
OG0000351,14,6,6,6,0
OG0000352,14,5,2,4,0
OG0000353,14,6,6,6,2
OG0000354,14,5,0,0,0
OG0000355,14,6,6,6,5
OG0000356,14,6,6,6,0
OG0000357,13,6,6,5,0
OG0000361,14,4,2,1,0
OG0000362,14,6,6,6,0
OG0000363,14,6,5,3,0
OG0000366,13,0,0,0,0
OG0000367,14,5,1,0,0
OG0000368,14,3,5,5,0
OG0000372,1,1,0,0,0
OG0000374,14,6,5,6,0
OG0000376,14,5,1,1,0
OG0000377,14,6,6,6,0
OG0000378,14,5,1,0,2
OG0000381,14,6,6,6,0
OG0000382,9,0,0,0,0
OG0000384,14,6,6,6,0
OG0000389,14,5,5,5,0
OG0000390,14,6,6,5,0
OG0000391,14,6,6,2,0
OG0000392,14,6,0,0,0
OG0000396,14,6,6,6,0
OG0000398,14,6,6,6,0
OG0000399,14,6,3,0,1
OG0000400,14,6,6,6,0
OG0000403,14,6,5,5,0
OG0000405,14,5,2,0,0
OG0000406,14,6,6,6,2
OG0000412,14,6,6,4,2
OG0000413,14,6,3,0,0
OG0000414,14,5,5,0,0
OG0000416,14,6,6,6,0
OG0000419,14,6,6,6,0
OG0000420,14,6,6,6,0
OG0000422,14,6,6,6,5
OG0000424,14,6,5,0,0
OG0000427,14,5,6,1,0
OG0000429,14,5,0,0,0
OG0000430,14,6,4,0,0
OG0000432,14,6,6,6,1
OG0000435,14,6,4,5,2
OG0000436,14,6,5,0,0
OG0000437,14,6,6,6,0
OG0000439,14,5,3,2,0
OG0000440,14,6,2,0,0
OG0000441,14,6,5,6,0
OG0000442,14,2,0,0,0
OG0000443,14,6,5,5,0
OG0000444,14,5,1,3,0
OG0000445,14,6,6,6,5
OG0000446,14,6,5,4,0
OG0000447,14,6,3,3,0
OG0000449,14,6,4,0,0
OG0000452,14,6,6,6,4
OG0000455,14,6,6,6,5
OG0000456,14,6,6,6,2
OG0000457,14,6,6,5,4
OG0000458,14,6,3,0,0
OG0000460,13,5,6,6,3
OG0000461,13,4,4,1,0
OG0000462,14,6,4,1,0
OG0000463,14,6,2,1,0
OG0000466,14,6,6,6,0
OG0000470,14,4,2,0,0
OG0000471,14,6,6,6,1
OG0000472,14,6,6,5,1
OG0000473,14,6,6,6,4
OG0000474,14,6,6,0,4
OG0000477,14,5,3,0,0
OG0000478,14,6,6,6,0
OG0000481,14,5,2,0,1
OG0000482,14,6,6,6,4
OG0000484,14,6,3,0,0
OG0000486,14,6,6,6,0
OG0000489,14,5,5,6,0
OG0000492,14,6,6,6,0
OG0000495,14,6,5,0,0
OG0000496,14,6,6,6,5
OG0000498,14,6,3,4,0
OG0000499,14,6,6,6,5
OG0000501,14,6,5,5,0
OG0000502,13,6,5,6,0
OG0000503,14,6,6,6,0
OG0000504,14,5,2,0,0
OG0000506,14,6,6,6,0
OG0000508,7,1,1,0,0
OG0000509,14,6,6,3,0
OG0000512,8,2,0,0,0
OG0000513,14,6,6,1,0
OG0000514,14,6,5,6,0
OG0000518,14,6,5,1,0
OG0000521,14,5,0,0,0
OG0000523,14,6,6,4,0
OG0000526,14,6,6,6,0
OG0000529,14,6,6,5,0
OG0000532,14,6,6,4,3
OG0000533,14,6,4,5,5
OG0000535,14,6,6,6,0
OG0000537,14,6,6,6,0
OG0000538,14,4,4,0,1
OG0000539,14,6,6,6,5
OG0000541,14,6,6,6,5
OG0000544,14,6,3,0,0
OG0000547,14,6,6,0,0
OG0000548,14,5,2,6,0
OG0000549,14,6,6,6,0
OG0000551,14,6,5,3,0
OG0000552,14,6,6,6,0
OG0000553,14,6,2,0,5
OG0000556,14,6,5,6,0
OG0000557,14,6,6,6,0
OG0000559,14,6,5,5,0
OG0000560,14,6,5,3,0
OG0000561,14,5,0,1,0
OG0000566,14,6,6,6,1
OG0000567,14,6,6,6,0
OG0000570,14,5,2,4,0
OG0000573,14,6,6,6,0
OG0000576,14,6,6,6,5
OG0000577,14,6,5,6,0
OG0000578,14,6,6,3,0
OG0000579,14,6,6,2,4
OG0000580,14,6,6,6,0
OG0000582,14,5,5,6,0
OG0000583,14,6,6,5,0
OG0000584,14,5,6,4,0
OG0000588,14,6,5,4,0
OG0000589,14,6,6,5,0
OG0000590,14,6,4,5,0
OG0000591,14,6,6,6,3
OG0000592,14,6,6,6,0
OG0000593,14,6,6,5,1
OG0000595,14,5,2,2,0
OG0000597,14,6,6,6,5
OG0000598,14,6,4,2,0
OG0000601,14,6,6,6,0
OG0000602,14,6,5,6,0
OG0000604,14,6,6,6,0
OG0000605,14,6,4,2,0
OG0000607,14,6,5,3,0
OG0000610,14,6,6,6,2
OG0000611,14,6,6,6,0
OG0000612,14,6,6,6,5
OG0000614,14,6,0,0,0
OG0000616,14,4,6,5,0
OG0000618,14,6,5,6,0
OG0000619,13,0,1,0,1
OG0000620,14,6,6,6,0
OG0000621,14,6,4,5,0
OG0000623,13,4,0,0,0
OG0000625,14,6,6,6,0
OG0000626,14,6,6,6,4
OG0000627,14,6,6,6,0
OG0000629,14,5,6,6,0
OG0000630,14,5,1,4,0
OG0000631,14,6,5,6,0
OG0000632,14,6,6,6,5
OG0000633,14,6,6,6,5
OG0000635,14,6,6,6,1
OG0000636,14,6,6,6,0
OG0000637,14,6,5,5,5
OG0000638,14,6,5,6,0
OG0000639,14,6,6,6,5
OG0000646,14,5,0,0,0
OG0000647,14,6,5,2,0
OG0000648,14,6,6,6,0
OG0000653,9,1,2,0,0
OG0000657,14,3,0,0,0
OG0000659,10,3,0,0,0
OG0000661,14,6,6,6,0
OG0000662,14,4,1,0,0
OG0000665,14,4,0,0,0
OG0000666,14,4,0,0,0
OG0000668,12,6,5,4,0
OG0000670,14,6,6,6,3
OG0000677,14,6,3,1,0
OG0000678,14,6,6,6,5
OG0000679,5,0,0,0,0
OG0000681,14,5,2,0,0
OG0000684,14,4,5,2,3
OG0000685,10,0,0,0,0
OG0000688,14,6,5,3,0
OG0000689,14,6,6,6,5
OG0000691,14,6,6,6,0
OG0000694,14,6,5,3,0
OG0000696,14,4,4,5,1
OG0000700,14,6,6,4,5
OG0000702,14,6,3,0,0
OG0000703,14,6,5,2,0
OG0000704,14,6,4,0,0
OG0000705,14,6,6,6,0
OG0000706,14,6,6,6,5
OG0000710,14,6,4,4,0
OG0000712,14,6,6,2,4
OG0000714,14,6,5,6,2
OG0000716,14,5,1,0,0
OG0000718,14,6,6,6,1
OG0000720,14,6,6,6,5
OG0000721,14,6,6,6,1
OG0000723,14,6,3,2,0
OG0000724,14,6,2,0,0
OG0000725,14,6,6,5,4
OG0000728,14,6,5,6,0
OG0000729,12,3,0,0,0
OG0000733,14,4,6,6,5
OG0000734,14,6,6,6,0
OG0000737,14,6,5,6,5
OG0000738,14,6,6,6,0
OG0000742,14,6,6,6,0
OG0000744,14,5,3,0,0
OG0000747,14,6,4,3,0
OG0000748,14,6,1,0,0
OG0000752,14,5,5,6,0
OG0000753,14,6,6,6,3
OG0000754,14,6,6,6,0
OG0000755,14,6,5,0,0
OG0000758,14,6,6,6,5
OG0000759,14,6,0,0,0
OG0000761,14,6,6,4,1
OG0000762,14,6,6,6,4
OG0000763,14,6,5,5,0
OG0000764,13,0,0,1,0
OG0000766,14,6,6,4,0
OG0000768,14,4,2,0,0
OG0000770,14,6,6,5,0
OG0000772,14,5,5,3,0
OG0000773,14,6,4,5,0
OG0000775,14,6,6,6,0
OG0000778,14,6,4,0,0
OG0000782,14,6,6,1,4
OG0000786,14,6,6,4,5
OG0000787,14,6,6,1,0
OG0000790,14,6,6,5,5
OG0000793,14,6,6,1,0
OG0000794,14,6,3,3,3
OG0000795,14,6,5,2,0
OG0000797,14,5,3,0,0
OG0000798,13,6,5,2,0
OG0000803,14,5,1,0,0
OG0000805,14,6,6,6,5
OG0000806,14,5,0,1,0
OG0000813,14,5,6,2,0
OG0000814,14,6,6,6,0
OG0000825,9,0,0,0,0
OG0000826,14,6,5,6,0
OG0000830,4,0,0,0,0
OG0000835,14,6,5,2,0
OG0000836,14,6,3,4,0
OG0000838,14,5,1,0,0
OG0000840,14,4,6,4,0
OG0000842,14,6,2,0,0
OG0000845,13,6,6,4,0
OG0000848,12,2,0,0,0
OG0000852,14,5,0,0,0
OG0000859,14,6,6,5,0
OG0000861,14,6,6,6,0
OG0000865,14,6,6,6,0
OG0000867,14,6,6,6,4
OG0000868,14,6,6,6,5
OG0000871,14,6,6,6,0
OG0000876,14,6,4,1,0
OG0000879,14,1,0,0,0
OG0000880,3,0,0,0,0
OG0000883,14,6,6,6,0
OG0000884,14,5,3,4,0
OG0000885,14,5,2,0,1
OG0000886,14,6,6,6,5
OG0000889,14,6,6,6,0
OG0000890,14,6,5,6,0
OG0000892,14,5,2,1,0
OG0000895,14,6,6,5,0
OG0000898,14,6,6,4,0
OG0000902,7,0,0,0,0
OG0000906,14,6,3,1,0
OG0000907,14,6,5,4,0
OG0000909,14,6,6,5,0
OG0000910,14,6,4,0,0
OG0000911,14,6,6,2,0
OG0000912,14,6,6,6,0
OG0000918,14,6,3,0,0
OG0000924,14,6,5,6,0
OG0000926,14,6,5,6,0
OG0000927,14,6,4,2,1
OG0000928,14,6,4,4,0
OG0000930,14,6,4,0,0
OG0000932,14,0,2,1,0
OG0000933,14,6,6,3,0
OG0000935,14,5,0,0,0
OG0000938,14,6,6,0,0
OG0000939,14,6,6,6,5
OG0000947,14,6,5,6,0
OG0000948,14,6,6,6,0
OG0000949,10,0,0,0,0
OG0000957,14,6,4,0,0
OG0000962,14,6,6,6,0
OG0000963,14,6,6,6,0
OG0000964,14,6,4,0,0
OG0000971,14,6,5,6,0
OG0000972,12,0,0,0,0
OG0000975,14,6,5,6,5
OG0000976,14,6,1,0,0
OG0000977,14,6,6,3,0
OG0000983,14,6,6,6,5
OG0000984,14,5,4,3,0
OG0000985,14,6,5,6,0
OG0000987,14,5,5,6,0
OG0000989,14,6,5,6,5
OG0000990,14,6,1,0,0
OG0000991,14,6,6,6,0
OG0000992,14,6,6,6,0
OG0000998,14,6,6,6,0
OG0000999,14,6,6,4,0
OG0001001,13,6,4,6,5
OG0001003,14,5,3,2,0
OG0001004,13,4,5,1,0
OG0001005,14,6,6,6,5
OG0001006,14,6,4,5,0
OG0001010,14,6,5,6,0
OG0001011,14,6,5,3,0
OG0001012,14,6,4,1,0
OG0001014,14,6,6,6,0
OG0001015,14,6,6,6,5
OG0001018,14,6,6,6,5
OG0001024,14,6,6,6,0
OG0001026,14,6,6,6,0
OG0001028,14,6,5,6,0
OG0001038,14,6,5,4,2
OG0001040,14,6,2,0,0
OG0001044,14,5,0,1,0
OG0001046,14,6,6,6,5
OG0001047,14,6,6,6,0
OG0001050,14,6,6,6,5
OG0001051,14,5,5,3,0
OG0001054,14,6,6,6,0
OG0001055,14,6,4,1,5
OG0001056,14,3,0,0,0
OG0001059,14,6,6,6,0
OG0001062,14,6,6,6,5
OG0001064,14,6,6,6,4
OG0001065,14,4,1,0,0
OG0001067,14,6,5,6,0
OG0001068,14,4,4,0,0
OG0001069,14,6,5,0,0
OG0001071,14,5,2,0,0
OG0001072,14,6,5,6,5
OG0001073,6,1,0,0,0
OG0001076,14,6,6,5,0
OG0001077,14,6,5,6,0
OG0001078,14,6,5,6,0
OG0001079,14,6,6,5,0
OG0001086,14,6,6,6,0
OG0001088,14,6,6,4,0
OG0001089,14,6,6,4,1
OG0001090,14,6,6,5,0
OG0001093,14,6,6,2,0
OG0001094,13,5,3,2,0
OG0001095,14,5,6,4,0
OG0001096,14,6,6,5,0
OG0001097,14,6,3,0,0
OG0001098,14,0,0,0,0
OG0001099,14,6,6,6,5
OG0001101,14,6,6,6,5
OG0001103,14,6,4,1,0
OG0001104,11,0,1,0,0
OG0001109,10,0,0,0,0
OG0001111,13,6,6,4,5
OG0001112,14,6,6,5,0
OG0001113,14,6,6,6,0
OG0001118,13,6,5,6,0
OG0001121,14,6,6,6,0
OG0001123,14,6,5,5,0
OG0001125,14,5,5,3,3
OG0001128,14,6,4,6,0
OG0001129,14,4,1,1,0
OG0001131,14,6,4,0,0
OG0001133,14,5,6,6,0
OG0001134,14,6,6,3,5
OG0001140,14,6,6,6,0
OG0001141,14,6,6,6,0
OG0001143,14,6,6,4,0
OG0001145,14,6,6,6,0
OG0001147,14,6,4,4,0
OG0001151,14,3,1,0,0
OG0001152,14,6,6,6,0
OG0001154,14,2,2,0,0
OG0001155,14,4,4,0,0
OG0001157,14,6,5,0,1
OG0001158,14,6,6,4,0
OG0001163,14,6,5,4,2
OG0001165,14,6,6,6,5
OG0001166,14,4,2,5,0
OG0001167,14,6,6,6,1
OG0001168,14,6,3,2,0
OG0001170,14,5,2,0,0
OG0001175,14,6,3,0,0
OG0001177,14,6,5,6,0
OG0001180,4,0,0,0,0
OG0001181,3,0,0,0,0
OG0001191,14,6,6,5,0
OG0001194,12,5,0,0,0
OG0001195,14,6,6,6,0
OG0001196,14,5,0,0,0
OG0001200,14,5,0,0,0
OG0001202,14,6,5,6,5
OG0001208,14,1,0,0,0
OG0001209,14,6,6,6,0
OG0001211,14,5,3,1,0
OG0001212,14,6,6,4,0
OG0001218,5,0,1,0,0
OG0001221,14,6,6,6,0
OG0001222,14,6,6,6,0
OG0001223,14,6,6,6,0
OG0001225,14,6,5,6,0
OG0001230,14,4,0,0,0
OG0001231,14,6,5,6,0
OG0001235,14,6,4,2,0
OG0001238,14,5,2,0,0
OG0001242,14,6,6,6,0
OG0001243,14,5,2,0,0
OG0001244,14,6,3,2,0
OG0001245,14,6,6,6,2
OG0001247,14,6,6,6,5
OG0001252,14,5,1,4,1
OG0001254,14,6,6,6,5
OG0001260,14,3,2,5,0
OG0001267,14,6,6,6,0
OG0001268,14,6,3,0,0
OG0001272,14,6,5,6,0
OG0001273,14,4,1,0,0
OG0001276,14,6,4,2,0
OG0001277,4,0,0,0,0
OG0001287,14,6,6,6,5
OG0001291,14,6,4,3,1
OG0001294,14,6,6,5,0
OG0001295,12,5,5,6,0
OG0001303,14,6,6,6,1
OG0001307,14,5,3,0,0
OG0001310,14,6,6,6,0
OG0001312,14,6,4,6,4
OG0001316,14,6,6,4,0
OG0001317,14,6,2,1,0
OG0001318,14,5,4,2,0
OG0001322,7,0,0,0,0
OG0001324,13,6,1,5,0
OG0001325,14,6,6,3,0
OG0001330,14,6,5,6,0
OG0001337,14,5,4,5,0
OG0001341,14,6,4,2,0
OG0001343,14,6,5,5,5
OG0001347,4,0,1,0,0
OG0001351,13,6,6,6,2
OG0001352,14,6,6,6,0
OG0001356,14,6,6,6,0
OG0001360,14,6,6,0,0
OG0001361,14,6,6,6,0
OG0001363,13,6,4,1,0
OG0001364,14,5,6,6,5
OG0001365,14,6,5,4,5
OG0001367,13,6,6,6,0
OG0001368,14,6,5,6,5
OG0001372,14,6,6,6,0
OG0001373,14,6,4,0,0
OG0001374,14,6,5,5,0
OG0001375,14,6,6,6,3
OG0001378,13,6,1,0,0
OG0001379,14,6,6,6,0
OG0001382,14,6,6,5,0
OG0001384,14,6,6,6,0
OG0001389,14,6,6,6,5
OG0001393,14,3,3,6,5
OG0001394,14,6,5,0,0
OG0001396,14,6,4,6,3
OG0001400,14,5,1,0,0
OG0001401,14,6,4,6,0
OG0001404,14,6,5,6,5
OG0001406,14,6,6,6,5
OG0001407,14,6,6,6,4
OG0001408,7,1,0,0,0
OG0001409,8,2,0,0,0
OG0001412,14,6,6,6,5
OG0001414,14,6,5,5,0
OG0001418,14,6,6,6,5
OG0001419,14,6,5,6,5
OG0001420,14,6,6,6,1
OG0001427,14,5,6,6,0
OG0001430,14,6,6,6,4
OG0001431,14,6,6,4,0
OG0001432,14,6,6,6,4
OG0001433,14,6,6,6,5
OG0001435,14,4,3,3,1
OG0001438,14,2,5,1,0
OG0001441,14,4,5,3,0
OG0001444,14,6,3,0,0
OG0001446,12,0,0,0,0
OG0001448,13,4,4,2,0
OG0001453,12,0,0,0,0
OG0001456,14,6,6,6,0
OG0001460,14,5,2,1,0
OG0001464,14,6,6,6,4
OG0001469,14,6,3,0,5
OG0001475,14,6,5,6,0
OG0001476,14,5,6,5,0
OG0001484,14,5,3,2,0
OG0001486,14,6,6,5,0
OG0001489,14,6,2,2,0
OG0001490,14,6,5,5,1
OG0001492,13,5,4,6,0
OG0001493,14,5,6,6,0
OG0001496,14,6,6,6,0
OG0001497,14,6,6,4,0
OG0001508,14,5,0,0,0
OG0001510,14,6,4,4,1
OG0001511,13,6,6,6,1
OG0001512,14,5,5,6,5
OG0001518,14,6,6,6,0
OG0001519,14,6,6,6,5
OG0001523,13,3,1,0,0
OG0001525,14,6,6,6,5
OG0001526,14,6,5,5,0
OG0001530,14,5,1,0,0
OG0001532,14,5,1,4,0
OG0001537,14,6,2,0,0
OG0001544,14,5,1,0,0
OG0001545,14,6,5,4,0
OG0001549,14,6,4,6,0
OG0001550,14,6,2,3,0
OG0001553,14,6,5,5,0
OG0001554,14,6,3,0,0
OG0001555,14,6,6,5,0
OG0001564,14,6,6,3,0
OG0001568,14,6,6,6,0
OG0001569,14,6,6,3,5
OG0001571,14,6,6,6,0
OG0001580,14,6,6,6,5
OG0001587,12,2,1,0,0
OG0001589,14,6,5,6,0
OG0001591,14,6,6,5,0
OG0001592,13,6,6,2,0
OG0001605,14,3,0,0,0
OG0001611,14,4,0,0,0
OG0001612,14,6,5,6,4
OG0001614,13,6,5,6,0
OG0001616,14,6,6,6,0
OG0001618,14,4,1,0,0
OG0001629,14,6,4,6,0
OG0001630,14,3,5,5,0
OG0001634,14,3,1,1,0
OG0001637,14,6,4,6,0
OG0001640,14,6,6,5,0
OG0001641,14,5,6,5,5
OG0001642,14,5,5,4,0
OG0001645,14,6,6,6,0
OG0001648,11,0,0,0,0
